Unnamed: 0,RBD,NOM_RBD,NOM_COM_RBD,NOM_DEPROV_RBD,LATITUD,LONGITUD,n_postulaciones,vacantes,n_postulaciones_p,vacantes_p
7687,9519,COLEGIO BICENTENARIO SANTO CURA DE ARS,SAN MIGUEL,SANTIAGO CENTRO,-33.50684934,-70.65208834,2808.0,139.0,0.005583726063353815,0.0005537297081963947
7688,9520,PRINCESS MARGARET COLLEGE,SAN MIGUEL,SANTIAGO CENTRO,-33.51320277,-70.64570174,65.0,84.0,0.00012925291813319016,0.00033462802509710187
7693,9527,ESCUELA PARTICULAR ECOLE NOEL,SAN MIGUEL,SANTIAGO CENTRO,-33.49651647999999,-70.66257275,606.0,95.0,0.001205034898287896,0.00037844836171696045
7695,9531,ESCUELA PARTICULAR MIGUEL DAVILA,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,-33.506073,-70.67684,17.0,124.0,3.3804609357911274e-05,0.0004939747037147694
7696,9533,ESCUELA BASICA PARTICULAR RAINBOW SCHOOL,SAN JOAQUÍN,SANTIAGO CENTRO,-33.50071076999999,-70.63132535,76.0,88.0,0.00015112648889419159,0.0003505626929588686
7697,9534,COLEGIO SAN DAMIAN,LA FLORIDA,CORDILLERA,-33.53930299999999,-70.59655148,505.0,357.0,0.0010041957485732466,0.001422169106662683
7701,9539,ESC. BAS. N°221 SANTA CATALINA DE SAN MIGUEL,SAN MIGUEL,SANTIAGO CENTRO,-33.50757787,-70.6430043,72.0,67.0,0.00014317246316291834,0.00026690568668459315
7702,9540,ESCUELA PARTICULAR SAN CARLOS,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,-33.50150324,-70.67915783,48.0,41.0,9.544830877527889e-05,0.00016333034558310924
7703,9543,ESCUELA PARTICULAR EL GRECO,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,-33.49716311,-70.66593152,28.0,60.0,5.567818011891268e-05,0.00023902001792650135
7704,9544,ESCUELA PARTICULAR AMIGOS,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,-33.49546303999999,-70.66586892,200.0,128.0,0.00039770128656366205,0.0005099093715765362
7705,9547,ESCUELA BAS. PART. QUEEN & FLOWER COLLEGE,SAN JOAQUÍN,SANTIAGO CENTRO,-33.49604115999999,-70.63106367,130.0,160.0,0.00025850583626638033,0.0006373867144706702
7708,9551,ESCUELA PARTICULAR LA RONDA DE SN.MIGUEL,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,-33.49068434,-70.66978511,147.0,74.0,0.0002923104456242916,0.000294791355442685
7709,9553,COLEGIO KING´S SCHOOL,SAN MIGUEL,SANTIAGO CENTRO,-33.50815139,-70.64717866,1130.0,106.0,0.0022470122690846903,0.00042226869833681904
7711,9556,ESCUELA PARTICULAR MARQUEZ DE OVANDO,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,-33.49314784,-70.66742088,352.0,124.0,0.0006999542643520452,0.0004939747037147694
7713,9558,ESCUELA PARTICULAR ROCIO DE LOS ANGELES,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,-33.47795815,-70.66168975,238.0,141.0,0.0004732645310107578,0.0005616970421272781
7715,9564,COLEGIO PARROQUIAL SAN MIGUEL,SAN MIGUEL,SANTIAGO CENTRO,-33.48702988,-70.65013962,3933.0,132.0,0.007820795800274415,0.0005258440394383029
7720,9570,INSTITUTO MIGUEL LEON PRADO,SAN MIGUEL,SANTIAGO CENTRO,-33.48816839,-70.65046476,3993.0,99.0,0.007940106186243513,0.0003943830295787272
7721,9572,ESCUELA PARTICULAR JAVIERA CARRERA,SAN JOAQUÍN,SANTIAGO CENTRO,-33.51701493,-70.63483415,72.0,107.0,0.00014317246316291834,0.00042625236530226073
7724,9579,LICEO INDUSTRIAL DE SAN MIGUEL AGUSTIN ED,SAN JOAQUÍN,SANTIAGO CENTRO,-33.50693331,-70.63234112,406.0,260.0,0.0008073336117242339,0.001035753411014839
7725,9581,LICEO TECNICO A-100 DE SAN MIGUEL,SAN MIGUEL,SANTIAGO CENTRO,-33.49686276,-70.6527186,357.0,504.0,0.0007098967965161367,0.002007768150582611
7726,9582,LICEO POLIVALENTE FRANCISCO FRIAS V.,LA GRANJA,SANTIAGO SUR,-33.52431923,-70.63572042,192.0,210.0,0.00038179323510111556,0.0008365700627427547
7727,9583,CENTRO EDUCACIONAL MUN.MARIANO LATORRE,LA PINTANA,CORDILLERA,-33.57828062,-70.64184013,146.0,371.0,0.0002903219391914733,0.0014779404441788667
7728,9584,LICEO COMERCIAL VATE VICENTE HUIDOBRO,SAN RAMÓN,SANTIAGO SUR,-33.53761294,-70.63650029,228.0,299.0,0.0004533794666825747,0.001191116422667065
7729,9585,LICEO DOCTOR ALEJANDRO DEL RIO,LA GRANJA,SANTIAGO SUR,-33.5169844,-70.62132417,33.0,79.0,6.562071228300424e-05,0.0003147096902698934
7730,9586,LICEO MUNICIPALIZADO ARAUCANIA,SAN RAMÓN,SANTIAGO SUR,-33.53481258,-70.63725008,34.0,230.0,6.760921871582255e-05,0.0009162434020515885
7731,9587,LICEO MALAQUIAS CONCHA,LA GRANJA,SANTIAGO SUR,-33.52826022,-70.62156758,251.0,218.0,0.0004991151146373959,0.0008684393984662882
7732,9588,ESCUELA BAS. TECNO SUR,LA GRANJA,SANTIAGO SUR,-33.53713471999999,-70.63166242,69.0,92.0,0.0001372069438644634,0.0003664973608206354
7734,9590,ESCUELA BELGICA,LA GRANJA,SANTIAGO SUR,-33.53469004,-70.62503439,52.0,163.0,0.00010340233450655213,0.0006493377153669953
7735,9591,LICEO N523,LA PINTANA,CORDILLERA,-33.57761485,-70.636358,36.0,197.0,7.158623158145917e-05,0.0007847823921920127
7736,9592,ESCUELA BASICA SENDERO DEL SABER,SAN RAMÓN,SANTIAGO SUR,-33.52660334,-70.63856408,54.0,186.0,0.00010737934737218874,0.0007409620555721541
7737,9593,ESCUELA BASICA EDUCADORES DE CHILE,SAN RAMÓN,SANTIAGO SUR,-33.53762321,-70.64003838,50.0,275.0,9.942532164091551e-05,0.0010955084154964645
7738,9595,ESCUELA CAPITAN AVALOS,LA PINTANA,CORDILLERA,-33.57591274,-70.65680774,48.0,137.0,9.544830877527889e-05,0.0005457623742655114
7740,9597,ESCUELA PABLO DE ROKHA,LA PINTANA,CORDILLERA,-33.58026544,-70.65106011,39.0,262.0,7.755175087991409e-05,0.0010437207449457224
7741,9598,ESCUELA MUNICIPAL VIOLETA PARRA,LA PINTANA,CORDILLERA,-33.57706995,-70.64923849,55.0,195.0,0.00010936785380500705,0.0007768150582611294
7742,9599,LICEO MUNICIPAL PURKUYEN,SAN RAMÓN,SANTIAGO SUR,-33.5372955,-70.63732312,118.0,595.0,0.0002346437590725606,0.002370281844437805
7743,9600,ESCUELA NANIHUE,SAN RAMÓN,SANTIAGO SUR,-33.55014102,-70.64043938,40.0,194.0,7.95402573127324e-05,0.0007728313912956877
7744,9601,CENTRO EDUCACIONAL MUNICIPAL SAN RAMON,SAN RAMÓN,SANTIAGO SUR,-33.54977143,-70.64463024,88.0,284.0,0.0001749885660880113,0.0011313614181854396
7745,9602,COLEGIO NERUDA,LA PINTANA,CORDILLERA,-33.58015446999999,-70.657241,68.0,127.0,0.0001352184374316451,0.0005059257046110945
7747,9604,LICEO MUNICIPALIZADO CENT.ED. LA PINTANA,LA PINTANA,CORDILLERA,-33.58411073,-70.65356126,85.0,411.0,0.00016902304678955636,0.0016372871227965343
7748,9605,COLEGIO MUNICIPAL PROCERES DE CHILE,LA GRANJA,SANTIAGO SUR,-33.52665484,-70.61396037,56.0,67.0,0.00011135636023782536,0.00026690568668459315
7749,9606,ESCUELA BAS. LA ARAUCANIA,LA GRANJA,SANTIAGO SUR,-33.53470899,-70.61661188,78.0,112.0,0.00015510350175982818,0.0004461707001294692
7751,9608,CENTRO EDUCACIONAL MIRADOR,SAN RAMÓN,SANTIAGO SUR,-33.51935004,-70.64109271,83.0,309.0,0.00016504603392391974,0.001230953092321482
7752,9609,ESCUELA BAS. SANITAS,LA GRANJA,SANTIAGO SUR,-33.52184801,-70.62810274,91.0,116.0,0.00018095408538646622,0.00046210536799123593
7753,9610,ESCUELA BAS. POETA OSCAR CASTRO ZUNIGA,LA GRANJA,SANTIAGO SUR,-33.53003089,-70.62330094,122.0,283.0,0.00024259778480383384,0.001127377751219998
7754,9611,ESCUELA BASICA TUPAHUE,SAN RAMÓN,SANTIAGO SUR,-33.55382014,-70.64141983,43.0,246.0,8.550577661118733e-05,0.0009799820734986554
7755,9612,ESCUELA BASICA ISLAS DE CHILE,LA GRANJA,SANTIAGO SUR,-33.54569449,-70.61426924,52.0,203.0,0.00010340233450655213,0.0008086843939846629
7756,9614,ESCUELA BASICA KARELMAPU,SAN RAMÓN,SANTIAGO SUR,-33.54572768,-70.64375712,58.0,234.0,0.00011533337310346199,0.0009321780699133552
7757,9616,LICEO VICTOR JARA,LA PINTANA,CORDILLERA,-33.58327103,-70.64240597,58.0,250.0,0.00011533337310346199,0.0009959167413604222
7758,9617,LICEO MUNICIPAL LA GRANJA POETA NERUDA,LA GRANJA,SANTIAGO SUR,-33.55112574999999,-70.62864054,90.0,434.0,0.0001789655789536479,0.001728911463001693
7759,9618,ESCUELA BAS. BENJAMIN SUBERCASEAUX,LA GRANJA,SANTIAGO SUR,-33.55376809,-70.62884172,182.0,341.0,0.00036190817077293245,0.001358430435215616
7760,9620,ESCUELA BASICA JUAN DE DIOS ALDEA,LA PINTANA,CORDILLERA,-33.58585162,-70.61302916,64.0,228.0,0.00012726441170037185,0.0009082760681207051
7762,9625,ESCUELA BASICA VILLA LA CULTURA,SAN RAMÓN,SANTIAGO SUR,-33.55540974,-70.63301527,22.0,207.0,4.374714152200282e-05,0.0008246190618464296
7764,9629,ESCUELA BASICA ALIVEN,SAN RAMÓN,SANTIAGO SUR,-33.55088432,-70.64459017,64.0,182.0,0.00012726441170037185,0.0007250273877103874
7766,9634,COLEGIO MARISTA MARCELINO CHAMPAGNAT,LA PINTANA,CORDILLERA,-33.58847226999999,-70.61640243,517.0,504.0,0.0010280578257670665,0.002007768150582611
7768,9636,CHILEAN EAGLES COLLEGE-LA PINTANA,LA PINTANA,CORDILLERA,-33.55610536999999,-70.64781912,277.0,432.0,0.0005508162818906719,0.0017209441290708097
7769,9637,COLEGIO CHRISTIAN GARDEN SCHOOL,LA GRANJA,SANTIAGO SUR,-33.55512284,-70.62818119,1484.0,238.0,0.0029509435463023724,0.000948112737775122
7770,9638,COLEGIO POLIVALENTE PADRE ESTEBAN GUMUCIO VIVES,LA GRANJA,SANTIAGO SUR,-33.52010851,-70.62930208,232.0,143.0,0.00046133349241384795,0.0005696643760581615
7771,9639,ESCUELA PARTICULAR EMA DIAZ SIERRA,SAN RAMÓN,SANTIAGO SUR,-33.5297624,-70.64272504,72.0,112.0,0.00014317246316291834,0.0004461707001294692
7772,9642,ESCUELA PARTICULAR TTE.DAGOBERTO GODOY,LA GRANJA,SANTIAGO SUR,-33.54075006,-70.63299931,252.0,624.0,0.0005011036210702142,0.002485808186435614
7774,9646,COLEGIO POLIVALENTE FRANCISCO RAMIREZ,SAN RAMÓN,SANTIAGO SUR,-33.52546589,-70.63693928,333.0,224.0,0.0006621726421284973,0.0008923414002589384
7775,9647,LICEO BICENTENARIO SAN FRANCISCO,SAN RAMÓN,SANTIAGO SUR,-33.54411524999999,-70.63420356,640.0,435.0,0.0012726441170037184,0.0017328951299671348
7776,9648,ESCUELA PARTICULAR FRANCISCO DE MIRANDA,SAN RAMÓN,SANTIAGO SUR,-33.53125923,-70.63572384,65.0,136.0,0.00012925291813319016,0.0005417787073000697
7777,9653,ESCUELA BASICA PRESBITERIANA EL SALVADOR,LA GRANJA,SANTIAGO SUR,-33.53738516,-70.6209593,103.0,134.0,0.00020481616258028596,0.0005338113733691863
7778,9654,ESCUELA PARTICULAR FRANCISCO RAMIREZ,SAN RAMÓN,SANTIAGO SUR,-33.53208591,-70.63619913,453.0,388.0,0.0009007934140666946,0.0015456627825913753
7779,9655,ESCUELA PARTICULAR CLAUDIO MATTE,LA GRANJA,SANTIAGO SUR,-33.52094644999999,-70.63317829,632.0,169.0,0.001256736065541172,0.0006732397171596454
7780,9656,ESCUELA PARTICULAR PDTE.JOSE J.PRIETO,LA PINTANA,CORDILLERA,-33.57718287,-70.63016922,988.0,244.0,0.0019646443556244906,0.0009720147395677721
7781,9659,ESCUELA COLEGIO ALBERTO BLEST GANA,SAN RAMÓN,SANTIAGO SUR,-33.51989686,-70.638285,358.0,508.0,0.0007118853029489551,0.002023702818444378
7782,9660,ESCUELA PARTIC PARROQUIAL DOMINGO SAVIO,SAN RAMÓN,SANTIAGO SUR,-33.53850019,-70.64662425,452.0,286.0,0.0008988049076338762,0.001139328752116323
7783,9663,ESCUELA PARTICULAR ELSA RAMIREZ,SAN RAMÓN,SANTIAGO SUR,-33.53194426999999,-70.63607961,94.0,106.0,0.00018691960468492116,0.00042226869833681904
7784,9664,COLEGIO PARTICULAR PUERTO NAVARINO,LA PINTANA,CORDILLERA,-33.57873929,-70.6572899,32.0,340.0,6.363220585018593e-05,0.0013544467682501742
7785,9665,CENTRO EDUCACIONAL SANTA ROSA DEL SUR,LA PINTANA,CORDILLERA,-33.58464193999999,-70.62843515,614.0,301.0,0.0012209429497504424,0.0011990837565979484
7786,9666,ESC. PART. CELESTIN FREINET,LA PINTANA,CORDILLERA,-33.55705444,-70.6412224,149.0,107.0,0.0002962874584899282,0.00042625236530226073
7788,9668,ESCUELA BASICA OSCAR SALINAS,LA PINTANA,CORDILLERA,-33.58622093,-70.61573645,151.0,400.0,0.00030026447135556483,0.0015934667861766756
7789,9669,COLEGIO NUESTRO MUNDO,SAN RAMÓN,SANTIAGO SUR,-33.53062828,-70.64247198,66.0,185.0,0.00013124142456600848,0.0007369783886067125
7790,9673,ESCUELA PARTICULAR ARTURO MATTE LARRAIN,SAN RAMÓN,SANTIAGO SUR,-33.54829191,-70.64904628,503.0,383.0,0.00100021873570761,0.001525744447764167
7791,9674,ESCUELA BASICA ALAS DE AGUILA,SAN RAMÓN,SANTIAGO SUR,-33.52069352,-70.63652105,41.0,97.0,8.152876374555071e-05,0.00038641569564784383
7792,9676,ESCUELA PARTICULAR SAN MARCELO,LA GRANJA,SANTIAGO SUR,-33.55179342999999,-70.63212206,269.0,243.0,0.0005349082304281254,0.0009680310726023305
7793,9680,COMPLEJO EDUC.STA.RITA DE CASIA-ANEXO 1,LA PINTANA,CORDILLERA,-33.59107698999999,-70.61990243,52.0,260.0,0.00010340233450655213,0.001035753411014839
7795,9684,COLEGIO SAN GREGORIO DE LA SALLE,LA GRANJA,SANTIAGO SUR,-33.53655435,-70.62082979,545.0,163.0,0.001083736005885979,0.0006493377153669953
7796,9685,ESCUELA BASICA PARTIC ESTRELLA DE CHILE,LA GRANJA,SANTIAGO SUR,-33.53000508,-70.6314954,96.0,114.0,0.00019089661755055778,0.00045413803406035256
7797,9686,LICEO TÉCNICO CLOTARIO BLEST RIFFO,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,-33.50164846,-70.68163149,238.0,190.0,0.0004732645310107578,0.0007568967234339209
7798,9687,LICEO CHRISTA MC AULIFFE,EL BOSQUE,SANTIAGO SUR,-33.54888401,-70.67061204,221.0,173.0,0.00043945992165284655,0.0006891743850214122
7799,9688,LICEO JUAN GOMEZ MILLAS,EL BOSQUE,SANTIAGO SUR,-33.54948001,-70.67110271,254.0,292.0,0.0005050806339358507,0.0011632307539089731
7800,9690,CENTRO DUC.CARDENAL JOSE MARIA CARO,LO ESPEJO,SANTIAGO SUR,-33.50831662,-70.69328619,39.0,117.0,7.755175087991409e-05,0.0004660890349566776
7802,9693,LICEO POLITECNICO CIENCIA Y TECNOLOGIA,LA CISTERNA,SANTIAGO SUR,-33.54133967,-70.65970618,618.0,440.0,0.0012288969754817157,0.0017528134647943432
7803,9694,INSTITUTO COMERCIAL PADRE ALBERTO HURTADO DE PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,-33.50209125,-70.68156263,145.0,264.0,0.00028833343275865497,0.0010516880788766058
7804,9695,LICEO POLIVALENTE EUGENIO PEREIRA SALAS,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,-33.49472055999999,-70.68331155,125.0,445.0,0.00024856330410228875,0.0017727317996215517
7805,9697,LICEO POLIVALENTE,LO ESPEJO,SANTIAGO SUR,-33.51331038,-70.68295849,125.0,305.0,0.00024856330410228875,0.0012150184244597152
7806,9698,ESCUELA BASICA AVIADORES,EL BOSQUE,SANTIAGO SUR,-33.55008996,-70.66441069,88.0,144.0,0.0001749885660880113,0.0005736480430236032
7807,9699,COLEGIO NACIONES UNIDAS,LA CISTERNA,SANTIAGO SUR,-33.5267235,-70.67379785,97.0,135.0,0.0001928851239833761,0.000537795040334628
7808,9700,COLEGIO PALESTINO,LA CISTERNA,SANTIAGO SUR,-33.52740653,-70.65477289,138.0,115.0,0.0002744138877289268,0.00045812170102579424
7809,9701,LICEO POLIVALENTE OLOF PALME,LA CISTERNA,SANTIAGO SUR,-33.54562584,-70.65841682,204.0,216.0,0.0004056553122949353,0.0008604720645354048
7810,9702,ESCUELA BASICA MARIO ARCE GATICA,EL BOSQUE,SANTIAGO SUR,-33.56250224,-70.66464414,50.0,163.0,9.942532164091551e-05,0.0006493377153669953
7811,9703,ESCUELA ESPERANZA JOVEN,LA CISTERNA,SANTIAGO SUR,-33.51866183,-70.6680738,131.0,90.0,0.0002604943426991986,0.000358530026889752
7812,9704,ESCUELA LO VALLEDOR,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,-33.50497266,-70.68580051,33.0,222.0,6.562071228300424e-05,0.000884374066328055
7813,9705,ESCUELA BASICA SALOMON SACK,LO ESPEJO,SANTIAGO SUR,-33.52018768,-70.68889316,47.0,160.0,9.345980234246058e-05,0.0006373867144706702
7814,9706,ESCUELA BAS. OSCAR ENCALADA YOVANOVICH,LA CISTERNA,SANTIAGO SUR,-33.53480093999999,-70.66600328,130.0,143.0,0.00025850583626638033,0.0005696643760581615
7816,9709,ESCUELA BLUE STAR COLLEGE,LO ESPEJO,SANTIAGO SUR,-33.5176168,-70.69075305,23.0,180.0,4.5735647954821134e-05,0.000717060053779504
7817,9710,ESCUELA BASICA SANTA ADRIANA,LO ESPEJO,SANTIAGO SUR,-33.50910799999999,-70.678897,25.0,174.0,4.9712660820457756e-05,0.0006931580519868539
7818,9713,COMPLEJO EDUCACIONAL FELIPE HERRERA LANE,EL BOSQUE,SANTIAGO SUR,-33.56033158,-70.66630028,38.0,80.0,7.556324444709579e-05,0.0003186933572353351
7819,9714,ESCUELA BASICA JOSE MARTI,EL BOSQUE,SANTIAGO SUR,-33.54192616,-70.68393605,150.0,76.0,0.00029827596492274655,0.00030275868937356835
7820,9715,ESCUELA BASICA VILLA SANTA ELENA,EL BOSQUE,SANTIAGO SUR,-33.56490613999999,-70.66691155,49.0,191.0,9.74368152080972e-05,0.0007608803903993626
7821,9716,ESCUELA BASICA ACAPULCO,LO ESPEJO,SANTIAGO SUR,-33.52006562999999,-70.6795458,43.0,222.0,8.550577661118733e-05,0.000884374066328055
7822,9717,ESCUELA CIUDAD DE LYON,EL BOSQUE,SANTIAGO SUR,-33.55604055,-70.65696541,85.0,129.0,0.00016902304678955636,0.0005138930385419778
7823,9718,ESCUELA BASICA PAUL HARRIS,EL BOSQUE,SANTIAGO SUR,-33.56638898,-70.65996378,75.0,109.0,0.00014913798246137327,0.0004342196992331441
7824,9719,ESCUELA BASICA,LO ESPEJO,SANTIAGO SUR,-33.51978828,-70.68376696,32.0,132.0,6.363220585018593e-05,0.0005258440394383029
7825,9720,COLEGIO HERNAN OLGUIN,LO ESPEJO,SANTIAGO SUR,-33.52187518,-70.69702942,121.0,570.0,0.00024060927837101553,0.002270690170301763
7826,9721,ESCUELA NEMESIO ANTUNEZ,EL BOSQUE,SANTIAGO SUR,-33.57130292,-70.66353185,37.0,125.0,7.357473801427748e-05,0.0004979583706802111
7827,9722,LICEO PORTAL DE LA CISTERNA,LA CISTERNA,SANTIAGO SUR,-33.51554732,-70.65594521,261.0,295.0,0.0005190001789655789,0.0011751817548052983
7828,9726,LICEO TENIENTE FRANCISCO MERY AGUIRRE,LO ESPEJO,SANTIAGO SUR,-33.53357755999999,-70.69548281,86.0,40.0,0.00017101155322237467,0.00015934667861766756
7829,9727,ESCUELA CIUDAD DE BARCELONA,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,-33.49747193,-70.69021299,48.0,140.0,9.544830877527889e-05,0.0005577133751618364
7831,9729,ESCUELA VILLA SUR,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,-33.50233313999999,-70.68227832,42.0,139.0,8.351727017836902e-05,0.0005537297081963947
7832,9730,COLEGIO ANTU,LA CISTERNA,SANTIAGO SUR,-33.54052316,-70.67740416,126.0,104.0,0.0002505518105351071,0.00041430136440593566
7834,9733,ESCUELA BASICA CLARA  ESTRELLA,LO ESPEJO,SANTIAGO SUR,-33.51579204,-70.6777272,88.0,165.0,0.0001749885660880113,0.0006573050492978787
7835,9734,ESCUELA  RAUL SAEZ SAEZ,LO ESPEJO,SANTIAGO SUR,-33.51240751,-70.68955443,45.0,69.0,8.948278947682396e-05,0.0002748730206154765
7836,9736,ESCUELA BASICA BERNARDO O´HIGGINS,LO ESPEJO,SANTIAGO SUR,-33.50994356999999,-70.69565764,40.0,197.0,7.95402573127324e-05,0.0007847823921920127
7837,9738,COLEGIO PARQUE LAS AMERICAS,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,-33.50260507,-70.69324705,59.0,243.0,0.0001173218795362803,0.0009680310726023305
7838,9740,ESCUELA BASICA REPUBLICA DE LAS FILIPINAS,LO ESPEJO,SANTIAGO SUR,-33.52309927999999,-70.68917334,44.0,157.0,8.749428304400565e-05,0.0006254357135743452
7839,9741,ESCUELA BASICA COEDUCACIONAL,LO ESPEJO,SANTIAGO SUR,-33.53110869,-70.70164222,33.0,123.0,6.562071228300424e-05,0.0004899910367493277
7846,9750,COLEGIO LO ESPEJO,LO ESPEJO,SANTIAGO SUR,-33.51875351999999,-70.70075043,58.0,183.0,0.00011533337310346199,0.0007290110546758291
7848,9754,INSTITUTO COMERCIAL PARTICULAR LA CISTERNA,LA CISTERNA,SANTIAGO SUR,-33.53937702999999,-70.66797504,322.0,266.0,0.0006402990713674959,0.0010596554128074892
7850,9757,CENTRO EDUCACIONAL SANTA CLARA,LA CISTERNA,SANTIAGO SUR,-33.52104407,-70.65707284,542.0,313.0,0.0010777704865875242,0.0012468877601832487
7851,9758,COLEGIO SANTA ISABEL DE HUNGRIA,LA CISTERNA,SANTIAGO SUR,-33.53079557,-70.66546386,1078.0,182.0,0.0021436099345781383,0.0007250273877103874
7852,9759,LICEO LAURA VICUNA,LA CISTERNA,SANTIAGO SUR,-33.54074769,-70.6647866,388.0,183.0,0.0007715404959335044,0.0007290110546758291
7855,9766,COLEGIO SANTA MARIA DE LOS ANGELES,LA CISTERNA,SANTIAGO SUR,-33.54494693,-70.66794358,1025.0,62.0,0.0020382190936387677,0.0002469873518573847
7856,9767,LICEO MADRE CECILIA LAZZERI,LA CISTERNA,SANTIAGO SUR,-33.53388406,-70.66763531,1613.0,112.0,0.0032074608761359343,0.0004461707001294692
7857,9768,ESCUELA Y LICEO LIAHONA,EL BOSQUE,SANTIAGO SUR,-33.54688272,-70.66901258,886.0,236.0,0.0017618166994770228,0.0009401454038442386
7859,9771,CHILEAN EAGLES COLLEGE - LA CISTERNA,LA CISTERNA,SANTIAGO SUR,-33.52396165999999,-70.65101157,1004.0,120.0,0.0019964604585495835,0.0004780400358530027
7862,9778,ESCUELA JOSE ABELARDO NUNEZ Nº 1,EL BOSQUE,SANTIAGO SUR,-33.56089819999999,-70.6645133,411.0,278.0,0.0008172761438883254,0.0011074594163927895
7863,9779,CENTRO EDUCACIONAL SANTA ROSA,LA CISTERNA,SANTIAGO SUR,-33.53483086,-70.6544089,468.0,396.0,0.0009306210105589691,0.0015775321183149088
7864,9780,COLEGIO TENIENTE DAGOBERTO GODOY,EL BOSQUE,SANTIAGO SUR,-33.5597464,-70.65811107,273.0,858.0,0.0005428622561593987,0.0034179862563489694
7865,9781,CENTRO POLITECNICO PARTICULAR SAN RAMON,LA CISTERNA,SANTIAGO SUR,-33.53942493,-70.65746279,616.0,3292.0,0.001224919962616079,0.01311423165023404
7867,9784,LICEO TÉCNICO INDUSTRIAL LA CISTERNA,LA CISTERNA,SANTIAGO SUR,-33.52882961,-70.6515616,284.0,365.0,0.0005647358269204001,0.0014540384423862166
7869,9786,ROSA MARCKMANN DE GONZALEZ,LA CISTERNA,SANTIAGO SUR,-33.53479157,-70.65645729,223.0,369.0,0.0004434369345184832,0.0014699731102479833
7870,9788,ESCUELA PARTICULAR GRACIELA L.DE IBANEZ,LA CISTERNA,SANTIAGO SUR,-33.5391701,-70.66773135,218.0,294.0,0.0004334944023543916,0.0011711980878398565
7871,9789,ESCUELA PARTICULAR PABLO GOYENECHE IVER,LA CISTERNA,SANTIAGO SUR,-33.53531386,-70.66809618,81.0,135.0,0.00016106902105828311,0.000537795040334628
7875,9796,ESC. PART.ADVENTISTA BUENAVENTURA,LO ESPEJO,SANTIAGO SUR,-33.50569594,-70.69472345,654.0,128.0,0.0013004832070631748,0.0005099093715765362
7876,9797,COLEGIO ADVENTISTA LA CISTERNA,LA CISTERNA,SANTIAGO SUR,-33.53763485,-70.6682878,832.0,72.0,0.0016544373521048341,0.0002868240215118016
7877,9799,COMPLEJO EDUC.PART.MONSENOR LUIS A.PEREZ,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,-33.50108236,-70.68927348,953.0,422.0,0.0018950466304758495,0.0016811074594163928
7878,9800,ESCUELA BAS. ROSA ELVIRA MATTE DE PRIETO,LO ESPEJO,SANTIAGO SUR,-33.50679897,-70.6926526,866.0,141.0,0.0017220465708206567,0.0005616970421272781
7879,9801,COLEGIO POLIV. SAINT ORLAND,LA CISTERNA,SANTIAGO SUR,-33.52937619,-70.65171822,453.0,225.0,0.0009007934140666946,0.00089632506722438
7880,9803,ESCUELA PARTICULAR HISPANO AMERICANO,EL BOSQUE,SANTIAGO SUR,-33.55158877,-70.67012862,185.0,165.0,0.00036787369007138735,0.0006573050492978787
7881,9804,ESCUELA PABLO DE TARSO,LA CISTERNA,SANTIAGO SUR,-33.51617502,-70.66734188,136.0,82.0,0.0002704368748632902,0.0003266606911662185
7882,9805,ESCUELA PARTICULAR CAMPANITA,EL BOSQUE,SANTIAGO SUR,-33.55942807,-70.66672459,170.0,80.0,0.0003380460935791127,0.0003186933572353351
7883,9807,ESCUELA PARTICULAR LOCARNO,LA CISTERNA,SANTIAGO SUR,-33.51794139999999,-70.66183225,59.0,56.0,0.0001173218795362803,0.0002230853500647346
7884,9808,ESCUELA PARTICULAR GUIA ESTUDIANTIL,LA CISTERNA,SANTIAGO SUR,-33.51833178999999,-70.65094544,88.0,212.0,0.0001749885660880113,0.0008445373966736381
7885,9809,ESCUELA PARTICULAR SAINT PHILLIP OF NERY,LA CISTERNA,SANTIAGO SUR,-33.53058251,-70.67452823,96.0,95.0,0.00019089661755055778,0.00037844836171696045
7886,9810,LICEO POLITECNICO PART.SAGRADO CORAZON,LO ESPEJO,SANTIAGO SUR,-33.51482345,-70.68008078,315.0,223.0,0.0006263795263377677,0.0008883577332934967
7887,9811,ESCUELA PART. REPUBLICA ALEMANIA FEDERAL,LA CISTERNA,SANTIAGO SUR,-33.53940233,-70.66693374,772.0,323.0,0.0015351269661357354,0.0012867244298376656
