color,lat,lon
#911eb4,-33.55037718,-70.5939039
#911eb4,-33.54705432,-70.60114276
#911eb4,-33.55364783999999,-70.58945058
#911eb4,-33.55032832,-70.58896548
#911eb4,-33.55338458,-70.5913434
#911eb4,-33.55813851,-70.59572328
#911eb4,-33.53930299999999,-70.59655148
#911eb4,-33.53514405,-70.59832597
#911eb4,-33.5436023,-70.5865
#911eb4,-33.546807,-70.598146
#911eb4,-33.55822288,-70.59474021
#911eb4,-33.55564982,-70.61818898
#911eb4,-33.554806,-70.57688
#911eb4,-33.54721413,-70.59468651
#911eb4,-33.55711999999999,-70.61982
#911eb4,-33.53200866,-70.58222615
#911eb4,-33.55323038,-70.60185182
#911eb4,-33.55309396,-70.58972826
#911eb4,-33.54940204999999,-70.56727545
#42d4f4,-33.45907849,-70.58108893
#42d4f4,-33.46542626,-70.58306907
#42d4f4,-33.48005485,-70.58281687
#42d4f4,-33.45841479,-70.60498815
#42d4f4,-33.47687168,-70.53992444
#42d4f4,-33.45800077,-70.59771422
#42d4f4,-33.46717833999999,-70.59824004
#42d4f4,-33.47388038999999,-70.57697679
#42d4f4,-33.47572099,-70.55512798
#42d4f4,-33.46237769999999,-70.55800332
#42d4f4,-33.48231926999999,-70.59805219
#42d4f4,-33.47005619,-70.57900221
#42d4f4,-33.47377344,-70.54952088
#42d4f4,-33.49246269,-70.5827351
#42d4f4,-33.45439879,-70.62992302
#42d4f4,-33.55364783999999,-70.58945058
#42d4f4,-33.40571306999999,-70.56107434
#42d4f4,-33.46587078999999,-70.57364508
#42d4f4,-33.43579969999999,-70.61905036
#42d4f4,-33.46587525,-70.55762379
#f032e6,-33.46779187,-70.644024
#f032e6,-33.45095264999999,-70.63148132
#f032e6,-33.45235006,-70.64425534
#f032e6,-33.46615535,-70.65276247
#f032e6,-33.46092709,-70.64804215
#f032e6,-33.46163013999999,-70.64299255
#f032e6,-33.46477961,-70.63813021
#f032e6,-33.47205853,-70.65926219
#f032e6,-33.470562,-70.64999
#f032e6,-33.46779045,-70.64697722
#f032e6,-33.45942826,-70.67636398
#f032e6,-33.44523916,-70.64268438
#f032e6,-33.46795786,-70.62786296
#f032e6,-33.45737233,-70.63288797
#f032e6,-33.45476526,-70.63096436
#f032e6,-33.455643,-70.66915552
#f032e6,-33.46592561,-70.75050516
#f032e6,-33.44209714,-70.65630131
#f032e6,-33.43921052,-70.65729306
#f032e6,-33.51055005,-70.77584284
#bfef45,-33.45872278,-70.64651169
#bfef45,-33.46779187,-70.644024
#bfef45,-33.46092709,-70.64804215
#bfef45,-33.46477961,-70.63813021
#bfef45,-33.46615535,-70.65276247
#bfef45,-33.470562,-70.64999
#bfef45,-33.45095264999999,-70.63148132
#bfef45,-33.45235006,-70.64425534
#bfef45,-33.45737233,-70.63288797
#bfef45,-33.46795786,-70.62786296
#bfef45,-33.45476526,-70.63096436
#bfef45,-33.46341747,-70.65124299
#bfef45,-33.47205853,-70.65926219
#bfef45,-33.43779818,-70.66923128
#bfef45,-33.455643,-70.66915552
#bfef45,-33.44512041,-70.67534908
#bfef45,-33.47534806,-70.64954647
#bfef45,-33.43921052,-70.65729306
#bfef45,-33.40571306999999,-70.56107434
#bfef45,-33.45868711,-70.64385004
#fabed4,-33.42981274,-70.77083375
#fabed4,-33.43240068,-70.77229196
#fabed4,-33.46592561,-70.75050516
#fabed4,-33.43007895,-70.73796488
#fabed4,-33.4994248,-70.74433865
#fabed4,-33.43932469,-70.69851766
#fabed4,-33.42924415,-70.69663396
#fabed4,-33.43004782,-70.70916643
#fabed4,-33.45642781,-70.75547931
#fabed4,-33.43366106,-70.77141978
#fabed4,-33.44430155,-70.72837157
#fabed4,-33.43862948999999,-70.75242894
#fabed4,-33.43659884,-70.74768617
#fabed4,-33.44338139,-70.75711815
#fabed4,-33.44784309,-70.69315919
#fabed4,-33.4267667,-70.71392242
#fabed4,-33.44455765,-70.75031812
#fabed4,-33.47170655,-70.72551617
#fabed4,-33.45109149,-70.71388424
#fabed4,-33.44304696999999,-70.67052414
